Time;Channel A;Channel B
(ms);(V);(V)

10,15398527;3,28001976;-0,01710138
10,15418527;3,32323456;-0,01710138
10,15438527;3,28001976;-0,00000000
10,15458527;3,32323456;-0,01710138
10,15478527;3,28001976;-0,01710138
10,15498527;3,28001976;-0,01710138
10,15518527;3,32323456;-0,01710138
10,15538527;3,32323456;-0,01710138
10,15558527;3,32323456;-0,01710138
10,15578527;3,32323456;-0,01710138
10,15598527;3,32323456;-0,01710138
10,15618527;3,28001976;-0,01710138
10,15638527;3,32323456;-0,00000000
10,15658527;3,28001976;-0,01710138
10,15678527;3,32323456;-0,01710138
10,15698527;3,32323456;-0,00000000
10,15718527;3,32323456;-0,01710138
10,15738527;3,32323456;-0,01710138
10,15758527;3,32323456;-0,01710138
10,15778527;3,36629534;-0,01710138
10,15798527;3,32323456;-0,01710138
10,15818527;3,32323456;-0,01710138
10,15838527;3,32323456;-0,01710138
10,15858527;3,28001976;-0,01710138
10,15878527;3,36629534;-0,01710138
10,15898527;3,28001976;-0,01710138
10,15918527;3,28001976;-0,01710138
10,15938527;3,36629534;-0,01710138
10,15958527;3,32323456;-0,01710138
10,15978527;3,32323456;-0,01710138
10,15998527;3,32323456;-0,01710138
10,16018527;3,32323456;-0,01710138
10,16038527;3,28001976;-0,01710138
10,16058527;3,28001976;-0,01710138
10,16078527;3,32323456;-0,01710138
10,16098527;3,32323456;-0,01710138
10,16118527;3,32323456;-0,01710138
10,16138527;3,32323456;-0,01710138
10,16158527;3,28001976;-0,01710138
10,16178527;3,28001976;-0,01710138
10,16198527;3,23695874;-0,01710138
10,16218527;3,32323456;-0,01710138
10,16238527;3,32323456;-0,01710138
10,16258527;3,32323456;-0,00000000
10,16278527;3,36629534;-0,01710138
10,16298527;3,32323456;-0,01710138
10,16318527;3,32323456;-0,01710138
10,16338527;3,32323456;-0,01710138
10,16358527;3,28001976;-0,01710138
10,16378527;3,32323456;-0,01710138
10,16398527;3,32323456;-0,01710138
10,16418527;3,36629534;-0,01710138
10,16438527;3,32323456;-0,01710138
10,16458527;3,32323456;-0,01710138
10,16478527;3,28001976;-0,01710138
10,16498527;3,32323456;-0,01710138
10,16518527;3,32323456;-0,01710138
10,16538527;3,32323456;-0,01710138
10,16558527;3,32323456;-0,00000000
10,16578527;3,32323456;-0,01710138
10,16598527;3,28001976;-0,01710138
10,16618527;3,28001976;-0,01710138
10,16638527;3,23695874;-0,01710138
10,16658527;3,32323456;-0,01710138
10,16678527;3,28001976;-0,01710138
10,16698527;3,28001976;-0,01710138
10,16718527;3,28001976;-0,01710138
10,16738527;3,32323456;-0,01710138
10,16758527;3,32323456;-0,01710138
10,16778527;3,36629534;-0,01710138
10,16798527;3,36629534;-0,01710138
10,16818527;3,32323456;-0,01710138
10,16838527;3,28001976;-0,00000000
10,16858527;3,32323456;-0,00000000
10,16878527;3,32323456;-0,01710138
10,16898527;3,32323456;-0,01710138
10,16918527;3,28001976;-0,01710138
10,16938527;3,32323456;-0,01710138
10,16958527;3,32323456;-0,00000000
10,16978527;3,32323456;-0,01710138
10,16998527;3,32323456;-0,00000000
10,17018527;3,32323456;-0,01710138
10,17038527;3,32323456;-0,00000000
10,17058527;3,32323456;-0,01710138
10,17078527;3,28001976;-0,00000000
10,17098527;3,32323456;-0,00000000
10,17118527;3,32323456;-0,00000000
10,17138527;3,32323456;-0,01710138
10,17158527;3,28001976;-0,01710138
10,17178527;3,32323456;-0,00000000
10,17198527;3,32323456;-0,01710138
10,17218527;3,28001976;-0,00000000
10,17238527;3,32323456;-0,01710138
10,17258527;3,36629534;-0,01710138
10,17278527;3,32323456;-0,01710138
10,17298527;3,36629534;-0,00000000
10,17318527;3,32323456;-0,00000000
10,17338527;3,36629534;-0,00000000
10,17358527;3,32323456;-0,01710138
10,17378527;3,32323456;-0,01710138
10,17398527;3,32323456;-0,01710138
10,17418527;3,28001976;-0,01710138
10,17438527;3,32323456;-0,01710138
10,17458527;3,36629534;-0,01710138
10,17478527;3,32323456;-0,00000000
10,17498527;3,32323456;-0,01710138
10,17518527;3,32323456;-0,01710138
10,17538527;3,32323456;-0,01710138
10,17558527;3,32323456;-0,00000000
10,17578527;3,32323456;-0,00000000
10,17598527;3,28001976;-0,01710138
10,17618527;3,32323456;-0,01710138
10,17638527;3,32323456;-0,00000000
10,17658527;3,32323456;-0,01710138
10,17678527;3,28001976;-0,01710138
10,17698527;3,32323456;-0,01710138
10,17718527;3,36629534;-0,01710138
10,17738527;3,36629534;-0,00000000
10,17758527;3,32323456;-0,01710138
10,17778527;3,32323456;-0,01710138
10,17798527;3,32323456;-0,00000000
10,17818527;3,32323456;-0,00000000
10,17838527;3,32323456;-0,01710138
10,17858527;3,28001976;-0,01710138
10,17878527;3,32323456;-0,00000000
10,17898527;3,32323456;-0,01710138
10,17918527;3,28001976;-0,00000000
10,17938527;3,28001976;-0,00000000
10,17958527;3,32323456;-0,00000000
10,17978527;3,32323456;-0,00000000
10,17998527;3,32323456;-0,01710138
10,18018527;3,28001976;-0,00000000
10,18038527;3,32323456;-0,01710138
10,18058527;3,36629534;-0,01710138
10,18078527;3,32323456;-0,00000000
10,18098527;3,32323456;-0,01710138
10,18118527;3,32323456;-0,01710138
10,18138527;3,32323456;-0,01710138
10,18158527;3,28001976;-0,01710138
10,18178527;3,28001976;-0,00000000
10,18198527;3,28001976;-0,01710138
